Host Listings Count;Host Total Listings Count;Accommodates;Bathrooms;Bedrooms;Beds;Price;Weekly Price;Monthly Price;Security Deposit;Cleaning Fee;Guests Included;Extra People;Availability 365;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Location;Calculated host listings count;Host Since in Days;Entire home/apt;Private room
4.0;4.0;1.0;1.0;1.0;1.0;47.0;197.60000000000002;614.5999999999999;281.0;23.0;1.0;19.0;365.0;92.10447761194028;9.2;9.2;9.8;3.0;309.0;0.0;1.0
6.0;6.0;2.0;1.0;0.0;1.0;39.0;281.0;979.9999999999999;120.0;23.6;1.0;0.0;77.0;82.0;9.0;9.0;10.0;6.000000000000001;132.0;1.0;0.0
5.0;5.0;5.999999999999999;2.0;1.0;4.0;130.0;392.0;1546.0;99.99999999999999;50.0;4.0;20.0;291.0;90.0;9.0;10.0;10.0;5.000000000000001;505.0;0.0;0.0
3.0;3.0;2.0;1.0;1.0;1.0;20.0;159.20000000000002;497.99999999999994;99.99999999999999;5.0;1.0;0.0;95.0;80.0;10.0;8.0;10.0;3.0;699.0;0.0;1.0
2.0;2.0;2.0;1.0;1.0;1.0;68.0;346.2;1340.2;99.99999999999999;40.0;1.0;0.0;226.0;98.0;10.0;10.0;10.0;2.0;54.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;34.0;167.6;521.0;117.0;9.8;1.0;6.0;22.0;99.0;10.0;10.0;10.0;1.0;628.0;0.0;1.0
3.0;3.0;2.0;1.0;1.0;1.0;45.0;305.0;1163.2;99.99999999999999;15.0;1.0;15.0;301.0;95.0;10.0;10.0;10.0;3.0;621.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;50.0;280.0;1120.0;139.99999999999997;40.0;2.0;10.0;313.0;97.0;10.0;10.0;10.0;1.0;1308.0;0.0;1.0
1.0;1.0;4.0;1.5;2.0;2.0;95.0;599.0000000000001;1990.0000000000002;199.99999999999997;20.0;2.0;15.0;0.0;89.0;10.0;10.0;9.0;1.0;1677.0;1.0;0.0
1.0;1.0;4.0;1.0;2.0;2.0;80.0;384.2;1000.2;144.0;25.0;1.0;0.0;194.0;98.0;10.0;10.0;9.0;1.0;304.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;47.99999999999999;159.20000000000002;497.99999999999994;150.0;5.0;1.0;0.0;166.0;95.0;10.0;10.0;10.0;1.0;703.0;0.0;1.0
2.0;2.0;4.0;1.0;1.0;2.0;130.0;441.0;1770.0;500.00000000000006;70.0;2.0;10.0;354.0;92.10447761194028;9.2;9.2;9.8;2.0;418.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;45.0;300.0;990.8;105.0;15.0;1.0;0.0;0.0;92.10447761194028;9.2;9.2;9.4;1.0;1272.0;0.0;1.0
1.0;1.0;4.0;1.0;1.0;2.0;99.0;365.99999999999994;1329.0;150.0;25.0;2.0;18.0;318.0;98.0;10.0;10.0;10.0;1.0;155.0;1.0;0.0
2.0;2.0;2.0;1.0;1.0;2.0;22.0;134.0;554.6;138.79999999999998;5.0;1.0;15.0;78.0;100.0;10.0;10.0;9.0;1.0;439.00000000000006;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;40.0;181.6;549.9999999999999;98.2;13.6;1.0;0.0;275.0;97.0;10.0;10.0;10.0;1.0;939.0000000000001;0.0;1.0
2.0;2.0;1.0;1.0;1.0;1.0;39.0;232.0;549.9999999999999;117.0;10.000000000000002;1.0;0.0;281.0;98.0;10.0;10.0;10.0;1.0;523.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;35.0;295.00000000000006;990.8000000000001;150.0;20.0;2.0;0.0;344.0;100.0;10.0;10.0;10.0;1.0;1855.0000000000002;0.0;1.0
3.0;3.0;4.0;1.0;2.0;4.0;80.0;490.0;1590.1999999999998;170.0;29.000000000000004;2.0;10.0;318.0;93.0;9.0;9.0;9.0;3.0;1209.0;1.0;0.0
1.0;1.0;5.999999999999999;2.0;2.0;3.0;120.0;517.0;2108.0;220.00000000000003;40.0;4.0;10.0;142.0;90.0;10.0;10.0;10.0;1.0;391.0;1.0;0.0
1.0;1.0;4.0;1.0;2.0;2.0;50.0;384.2;1000.2;149.0;22.8;1.0;0.0;36.0;96.00000000000001;10.0;10.0;9.0;1.0;168.0;1.0;0.0
3.0;3.0;2.0;1.0;1.0;1.0;45.0;215.0;575.0;399.99999999999994;10.6;1.0;0.0;365.0;83.0;9.0;7.0;9.0;3.0;1034.0;0.0;1.0
14.0;14.0;2.0;1.0;0.0;1.0;43.0;280.0;950.0;100.60000000000001;12.0;1.0;0.0;85.0;93.0;10.0;10.0;9.0;12.0;500.99999999999994;1.0;0.0
24.0;24.0;8.0;2.0;3.0000000000000004;5.0;179.0;613.0;3259.2000000000007;99.99999999999999;35.0;6.000000000000001;0.0;212.00000000000003;93.0;10.0;10.0;10.0;21.0;646.0;1.0;0.0
7.0;7.0;2.9999999999999996;1.0;1.0;2.0;75.0;408.0;1331.9999999999998;99.99999999999999;25.0;2.0;12.0;344.0;100.0;10.0;10.0;10.0;6.999999999999999;1068.0;1.0;0.0
1.0;1.0;4.0;2.5;2.0;2.0;150.0;480.99999999999994;1359.8;90.0;40.0;1.0;0.0;298.0;96.00000000000001;10.0;10.0;10.0;1.0;978.0;1.0;0.0
2.0;2.0;5.0;1.0;3.0000000000000004;3.0;85.0;365.00000000000006;1235.8000000000002;154.8;21.0;1.0;0.0;333.0;92.0;9.0;9.0;8.0;1.0;326.0;1.0;0.0
2.0;2.0;2.0;1.0;1.0;1.0;65.0;500.0;1900.0;250.00000000000003;15.0;1.0;0.0;63.00000000000001;97.0;10.0;10.0;10.0;2.0;1268.0;0.0;1.0
2.0;2.0;5.0;1.0;2.0;4.0;119.0;575.0;2088.0;199.99999999999997;40.0;4.0;15.0;326.0;96.00000000000001;10.0;10.0;10.0;1.0;405.0;1.0;0.0
14.0;14.0;2.0;1.0;1.0;1.0;125.0;780.0;2396.0;199.99999999999997;45.6;1.0;0.0;335.0;60.0;8.0;8.0;9.0;5.000000000000001;1360.0;1.0;0.0
1.0;1.0;4.0;1.0;1.0;2.0;55.0;390.0;950.0;253.99999999999997;20.0;1.0;0.0;229.99999999999997;92.0;9.0;9.0;10.0;1.0;933.0000000000001;1.0;0.0
2.0;2.0;1.0;1.0;1.0;1.0;35.0;172.2;533.3999999999999;99.99999999999999;11.0;1.0;0.0;361.0;77.0;8.0;8.0;8.0;2.0;537.0;0.0;1.0
1.0;1.0;2.9999999999999996;1.0;1.0;2.0;40.0;381.2;1252.0;99.99999999999999;20.0;2.0;10.0;64.0;96.00000000000001;9.0;10.0;9.0;1.0;125.99999999999999;1.0;0.0
1.0;1.0;2.0;1.0;1.0;2.0;37.0;200.6;738.0;110.0;12.0;1.0;8.0;364.0;92.10447761194028;9.2;9.2;9.8;1.0;287.0;0.0;1.0
2.0;2.0;1.0;1.0;1.0;1.0;25.0;180.0;500.0;120.0;10.0;1.0;0.0;310.0;100.0;10.0;10.0;10.0;2.0;1473.0000000000002;0.0;1.0
1.0;1.0;2.9999999999999996;1.0;1.0;2.0;50.0;459.79999999999995;1549.9999999999998;138.0;25.0;2.0;10.0;305.0;92.0;10.0;10.0;10.0;1.0;2017.0000000000002;1.0;0.0
2.0;2.0;2.9999999999999996;1.0;1.0;2.0;23.999999999999996;193.6;702.0;93.99999999999999;12.2;2.0;10.0;353.0;95.0;9.0;8.0;10.0;2.0;1072.0;0.0;1.0
38.0;38.0;2.0;2.0;1.0;1.0;25.0;280.0;1120.0;199.99999999999997;26.0;1.0;0.0;10.0;92.10447761194028;9.2;9.2;9.4;38.0;732.0;0.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;40.0;270.8;1043.6;126.99999999999999;9.000000000000002;1.0;0.0;331.0;92.10447761194028;9.2;9.2;9.8;1.0;585.0;0.0;1.0
16.0;16.0;4.0;1.0;2.0;2.0;99.0;526.9999999999999;1598.9999999999998;99.99999999999999;30.0;4.0;0.0;294.0;93.0;10.0;10.0;10.0;16.0;1012.0;1.0;0.0
142.0;142.0;2.0;2.0;2.0;3.0;139.0;475.59999999999997;1340.0;310.0;77.0;2.0;26.0;202.00000000000003;100.0;10.0;10.0;10.0;77.0;1667.0;1.0;0.0
2.0;2.0;4.0;2.0;2.0;2.0;95.0;384.99999999999994;1079.8000000000002;180.0;30.0;1.0;0.0;105.0;92.10447761194028;9.2;9.2;9.8;1.0;577.0;1.0;0.0
26.000000000000004;26.000000000000004;2.9999999999999996;1.0;0.0;3.0;60.0;341.00000000000006;1190.2;105.99999999999999;30.799999999999997;1.0;0.0;320.0;80.0;9.0;9.0;8.6;26.0;1383.0;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;27.0;232.0;747.6;170.0;21.0;1.0;0.0;348.0;94.0;9.0;10.0;10.0;1.0;367.99999999999994;0.0;1.0
2.0;2.0;2.9999999999999996;1.0;1.0;1.0;50.0;320.0;895.0;90.0;25.0;2.0;20.0;258.0;89.0;9.0;9.0;9.0;1.0;2094.0;1.0;0.0
2.0;2.0;2.0;1.0;1.0;1.0;20.0;213.6;550.6;120.0;10.0;1.0;20.0;362.0;97.0;9.0;10.0;10.0;2.0;293.0;0.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;47.99999999999999;197.60000000000002;533.3999999999999;189.99999999999997;11.6;1.0;0.0;175.0;92.10447761194028;9.2;9.2;9.8;1.0;160.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;50.0;191.6;589.0;198.0;10.200000000000001;1.0;0.0;364.0;92.10447761194028;9.2;9.2;9.8;1.0;249.0;0.0;1.0
26.000000000000004;26.000000000000004;1.0;3.0;1.0;1.0;36.0;197.60000000000002;737.6;199.99999999999997;30.0;1.0;0.0;311.0;92.10447761194028;9.2;9.2;9.8;26.0;44.0;0.0;1.0
38.0;38.0;1.0;5.0;1.0;1.0;23.0;322.0;1288.0;199.99999999999997;20.0;1.0;0.0;10.0;80.0;10.0;10.0;10.0;38.0;732.0;0.0;1.0
1.0;1.0;5.0;1.0;3.0000000000000004;4.0;110.0;550.0;1850.0000000000002;199.99999999999997;25.0;1.0;0.0;254.0;97.0;10.0;10.0;10.0;1.0;455.00000000000006;1.0;0.0
3.0;3.0;4.0;1.0;1.0;2.0;65.0;500.0;2400.0;99.99999999999999;30.0;2.0;10.0;63.00000000000001;96.00000000000001;10.0;10.0;10.0;3.0;1458.0;1.0;0.0
8.0;8.0;2.0;1.0;1.0;2.0;50.0;239.00000000000003;786.0;103.8;20.0;1.0;5.0;353.0;100.0;10.0;8.0;10.0;6.999999999999999;1445.0;0.0;1.0
5.0;5.0;2.0;1.0;1.0;1.0;22.0;160.0;700.0;120.0;10.0;1.0;5.0;149.0;92.0;10.0;9.0;9.0;5.000000000000001;954.0;0.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;20.0;197.60000000000002;533.3999999999999;96.0;11.0;1.0;0.0;365.0;92.10447761194028;9.2;9.2;9.8;1.0;56.0;0.0;1.0
8.0;8.0;2.0;2.0;1.0;2.0;85.0;441.6;1310.6000000000001;99.99999999999999;26.600000000000005;1.0;0.0;281.0;92.10447761194028;9.2;9.2;9.8;6.999999999999999;2213.0;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;47.0;197.60000000000002;533.3999999999999;189.99999999999997;11.6;1.0;0.0;174.0;92.10447761194028;9.2;9.2;9.8;1.0;2.0;0.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;14.0;131.0;375.0;99.99999999999999;10.200000000000001;1.0;0.0;0.0;73.0;8.0;8.0;9.0;1.0;409.99999999999994;0.0;1.0
5.0;5.0;1.0;1.0;1.0;1.0;15.0;197.60000000000002;533.3999999999999;96.0;13.0;1.0;0.0;0.0;99.0;10.0;10.0;10.0;5.000000000000001;341.0;0.0;1.0
5.0;5.0;4.0;2.0;2.0;3.0;160.0;449.79999999999995;1260.6000000000001;238.00000000000003;35.99999999999999;1.0;0.0;326.0;93.0;9.0;10.0;10.0;4.0;1538.0;1.0;0.0
9.0;9.0;2.0;1.0;1.0;1.0;23.0;167.6;484.0;93.99999999999999;12.400000000000002;1.0;0.0;343.0;100.0;10.0;10.0;10.0;9.0;883.0;0.0;1.0
1.0;1.0;4.0;1.0;1.0;2.0;100.0;449.20000000000005;1307.0;250.00000000000003;30.0;1.0;0.0;54.0;98.0;10.0;10.0;10.0;1.0;335.0;1.0;0.0
2.0;2.0;1.0;1.0;1.0;1.0;25.0;300.0;1000.0;98.0;12.0;1.0;0.0;342.0;87.0;9.0;9.0;8.0;2.0;608.0;0.0;1.0
1.0;1.0;4.0;1.0;1.0;2.0;50.0;392.0;1315.9999999999998;164.2;24.0;2.0;10.0;296.0;93.0;10.0;10.0;10.0;1.0;680.0;1.0;0.0
3.0;3.0;1.0;1.0;1.0;1.0;10.0;208.2;648.0;96.0;15.0;1.0;0.0;0.0;80.0;9.0;7.0;6.999999999999999;3.0;136.0;0.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;20.0;135.0;450.0;120.0;9.0;1.0;0.0;37.0;94.0;10.0;10.0;9.0;1.0;502.0;0.0;1.0
3.0;3.0;2.0;1.0;1.0;1.0;21.0;131.0;426.00000000000006;96.0;11.0;1.0;0.0;324.0;80.0;9.0;9.0;9.0;3.0;20.0;0.0;1.0
10.0;10.0;5.999999999999999;1.5;2.0;3.0;125.0;600.0;2350.0;230.0;44.99999999999999;4.0;15.0;289.0;93.0;9.0;9.0;10.0;9.0;2477.0;1.0;0.0
1.0;1.0;4.0;1.0;1.0;2.0;32.0;404.0;995.3999999999999;120.0;15.0;1.0;0.0;40.0;87.0;9.0;8.0;9.0;1.0;474.99999999999994;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;50.0;350.0;1029.0;99.99999999999999;15.0;1.0;0.0;297.0;97.0;10.0;10.0;10.0;1.0;591.0;1.0;0.0
5.0;5.0;8.0;2.0;3.0000000000000004;5.0;170.0;828.9999999999999;3750.0;199.99999999999997;39.4;6.000000000000001;25.0;301.0;94.0;10.0;10.0;9.0;4.0;1602.0;1.0;0.0
2.0;2.0;2.0;2.0;1.0;1.0;70.0;201.00000000000003;742.6000000000001;123.99999999999999;11.200000000000001;1.0;15.0;179.0;100.0;10.0;10.0;8.0;2.0;951.0;0.0;1.0
5.0;5.0;1.0;2.0;1.0;1.0;23.0;197.60000000000002;533.4;94.0;5.0;1.0;0.0;50.0;92.0;10.0;10.0;10.0;5.000000000000001;222.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;2.0;20.0;176.99999999999997;544.0;96.0;12.0;1.0;0.0;0.0;96.00000000000001;10.0;10.0;9.0;1.0;1508.0;0.0;1.0
4.0;4.0;2.0;1.0;1.0;1.0;23.999999999999996;180.6;550.6;120.0;10.0;1.0;20.0;68.0;92.10447761194028;9.2;9.2;9.8;4.0;78.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;25.0;167.6;484.0;110.0;11.0;1.0;0.0;177.0;92.10447761194028;9.2;9.2;9.8;1.0;567.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;60.0;169.00000000000003;539.0;210.0;15.0;1.0;0.0;67.0;100.0;10.0;9.0;8.0;1.0;91.0;0.0;1.0
4.0;4.0;2.9999999999999996;1.0;1.0;2.0;59.0;459.19999999999993;1648.9999999999995;150.0;35.0;2.0;5.0;323.0;100.0;10.0;10.0;10.0;4.0;1387.0;1.0;0.0
4.0;4.0;4.0;1.0;1.0;1.0;68.0;472.79999999999995;1771.9999999999998;199.99999999999997;40.0;2.0;15.0;277.0;90.0;10.0;10.0;10.0;4.0;1886.0;1.0;0.0
20.0;20.0;4.0;1.0;1.0;1.0;85.0;391.79999999999995;1128.6000000000001;114.0;26.800000000000004;1.0;0.0;322.0;92.10447761194028;9.2;9.2;9.8;9.0;650.0;1.0;0.0
2.0;2.0;4.0;1.0;1.0;2.0;70.0;404.0;1120.4;144.99999999999997;21.0;1.0;0.0;327.0;90.99999999999999;10.0;10.0;9.0;2.0;331.0;1.0;0.0
1.0;1.0;2.0;1.0;0.0;1.0;40.0;210.0;1280.0;109.20000000000002;15.0;10.000000000000002;0.0;0.0;96.00000000000001;10.0;10.0;10.0;1.0;908.0;1.0;0.0
26.000000000000004;26.000000000000004;1.0;3.0;1.0;1.0;35.0;197.60000000000002;737.6;199.99999999999997;30.0;1.0;0.0;311.0;92.10447761194028;9.2;9.2;9.8;26.0;44.0;0.0;1.0
13.000000000000002;13.000000000000002;4.0;1.5;1.0;1.0;60.0;327.00000000000006;1242.0;250.00000000000003;15.0;2.0;25.0;336.0;93.0;10.0;9.0;9.0;13.0;1247.0;1.0;0.0
24.0;24.0;8.0;2.0;3.0000000000000004;5.0;177.0;613.0;4117.2;99.99999999999999;35.0;5.000000000000001;0.0;272.0;95.0;10.0;10.0;10.0;21.0;646.0;1.0;0.0
207.0;207.0;5.0;2.0;2.0;3.0;149.0;551.0;2150.0;150.0;35.0;3.0;12.0;248.0;95.0;10.0;10.0;10.0;67.0;452.00000000000006;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;60.0;196.79999999999998;659.0;210.0;15.0;1.0;0.0;307.0;92.10447761194028;9.2;9.2;9.8;1.0;630.0;0.0;1.0
2.0;2.0;2.0;1.0;1.0;1.0;34.0;180.6;673.9999999999999;144.0;5.0;1.0;12.0;143.0;92.10447761194028;9.2;9.2;9.8;2.0;3.0000000000000004;0.0;1.0
10.0;10.0;1.0;6.0;1.0;1.0;45.0;300.0;1150.0;85.0;16.0;1.0;45.0;31.0;90.0;10.0;10.0;10.0;10.000000000000002;1184.0;0.0;1.0
2.0;2.0;2.0;1.0;1.0;1.0;28.0;248.59999999999997;934.0;122.0;12.0;1.0;10.0;144.0;100.0;10.0;10.0;10.0;2.0;1146.0;0.0;1.0
3.0;3.0;2.0;2.0;1.0;1.0;60.0;213.6;659.0;114.0;11.200000000000001;1.0;0.0;307.0;85.0;9.0;8.0;10.0;2.0;345.0;0.0;1.0
2.0;2.0;2.0;1.0;1.0;1.0;25.0;179.0;534.0;120.0;10.0;1.0;0.0;277.0;89.0;9.0;9.0;8.0;2.0;728.0;0.0;1.0
1.0;1.0;4.0;1.0;1.0;2.0;70.0;459.19999999999993;1509.0;160.0;35.0;3.0;20.0;335.0;96.00000000000001;10.0;9.0;10.0;1.0;1458.0;1.0;0.0
1.0;1.0;4.0;2.0;2.0;3.0;150.0;533.9999999999999;1639.7999999999997;300.0;50.0;1.0;0.0;342.0;100.0;10.0;10.0;10.0;1.0;519.0;1.0;0.0
2.0;2.0;1.0;1.0;1.0;1.0;21.0;175.0;500.0;96.0;11.0;1.0;0.0;311.0;95.0;10.0;9.0;9.0;2.0;732.0;0.0;1.0
2.0;2.0;1.0;1.0;1.0;1.0;38.0;232.4;550.6;150.0;9.0;1.0;27.0;179.0;92.10447761194028;9.2;9.2;9.8;2.0;684.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;38.0;161.6;592.0;107.8;12.600000000000001;1.0;12.0;46.0;90.0;10.0;10.0;9.0;1.0;1794.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;50.0;155.6;522.6;198.0;10.200000000000001;1.0;30.0;365.0;96.00000000000001;10.0;10.0;9.0;1.0;1696.0;0.0;1.0
6.0;6.0;4.0;1.0;2.0;3.0;50.0;494.99999999999994;1957.9999999999998;199.99999999999997;30.0;4.0;15.0;266.0;93.0;10.0;10.0;9.0;5.000000000000001;490.99999999999994;1.0;0.0
23.0;23.0;4.0;1.0;1.0;2.0;60.0;480.0;1690.0;99.99999999999999;27.0;2.0;10.0;297.0;94.0;10.0;10.0;10.0;23.0;1601.0;1.0;0.0
6.0;6.0;2.9999999999999996;1.0;2.0;2.0;52.0;405.8;1211.8;99.99999999999999;20.0;2.0;5.0;297.0;100.0;10.0;10.0;10.0;5.000000000000001;1061.0;1.0;0.0
5.0;5.0;5.0;1.0;1.0;3.0;54.0;350.0;975.0;150.0;20.0;2.0;15.0;304.0;94.0;10.0;10.0;10.0;3.0;1058.0;1.0;0.0
10.0;10.0;4.0;1.0;1.0;2.0;59.0;453.00000000000006;1549.9999999999998;150.0;40.0;2.0;10.0;341.0;100.0;10.0;10.0;10.0;9.0;605.0;1.0;0.0
1.0;1.0;4.0;1.0;2.0;2.0;65.0;400.0;1300.0;149.0;17.0;2.0;10.0;303.0;90.99999999999999;10.0;9.0;9.0;1.0;863.0;1.0;0.0
2.0;2.0;2.9999999999999996;1.0;1.0;1.0;70.0;377.0;1334.4;264.99999999999994;20.0;2.0;10.0;59.99999999999999;92.0;9.0;9.0;10.0;2.0;815.0;1.0;0.0
1.0;1.0;5.999999999999999;1.0;2.0;3.0;90.0;517.0;2060.6;160.0;35.0;4.0;25.0;313.0;100.0;10.0;10.0;10.0;1.0;82.0;1.0;0.0
2.0;2.0;2.0;1.5;1.0;1.0;52.0;261.99999999999994;659.0;150.0;8.0;1.0;0.0;297.0;90.0;10.0;10.0;10.0;2.0;1839.0;0.0;1.0
51.0;51.0;2.0;1.0;1.0;1.0;75.0;453.00000000000006;1512.0;199.99999999999997;32.0;2.0;11.0;304.0;76.0;8.0;9.0;10.0;51.0;1971.0;1.0;0.0
39.0;39.0;4.0;1.0;0.0;4.0;89.0;370.2;1240.0;160.0;39.0;1.0;0.0;232.00000000000003;92.10447761194028;9.2;9.2;9.8;29.0;238.99999999999997;1.0;0.0
2.0;2.0;2.0;1.0;1.0;2.0;49.0;280.0;979.9999999999999;90.0;15.0;1.0;0.0;281.0;85.0;9.0;9.0;10.0;2.0;1202.0;1.0;0.0
6.0;6.0;11.999999999999998;2.0;5.0;8.0;300.0;750.7999999999998;3198.7999999999997;405.99999999999994;100.0;6.999999999999999;20.0;135.0;93.0;9.0;9.0;10.0;6.000000000000001;1156.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;20.0;159.20000000000002;497.99999999999994;120.0;9.0;1.0;0.0;5.0;90.0;9.0;9.0;10.0;1.0;741.0;0.0;1.0
6.0;6.0;2.9999999999999996;1.0;1.0;2.0;65.0;350.0;1100.0;300.0;30.0;2.0;15.0;331.0;89.0;9.0;9.0;9.0;4.0;2224.0;1.0;0.0
1.0;1.0;4.0;1.0;1.0;2.0;95.0;468.3999999999999;1307.0;170.0;36.0;1.0;0.0;69.0;90.99999999999999;9.0;9.0;10.0;1.0;1291.0;1.0;0.0
3.0;3.0;2.0;1.0;1.0;1.0;20.0;120.0;275.0;123.99999999999999;8.0;1.0;5.0;234.0;95.0;9.0;8.0;8.0;3.0;1483.0;0.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;16.0;197.60000000000002;533.4;105.99999999999999;10.200000000000001;1.0;0.0;0.0;100.0;10.0;10.0;10.0;1.0;1088.0;0.0;1.0
164.0;164.0;5.0;1.0;2.0;3.0;90.0;462.80000000000007;1800.0;199.99999999999997;50.0;1.0;10.0;255.0;92.10447761194028;9.2;9.2;9.8;145.0;932.0;1.0;0.0
2.0;2.0;5.999999999999999;2.0;2.0;2.0;78.0;512.0;2054.0;99.99999999999999;30.0;4.0;10.0;108.0;94.0;10.0;9.0;10.0;2.0;249.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;100.0;311.00000000000006;1200.0;600.0;23.000000000000004;1.0;0.0;365.0;92.10447761194028;9.2;9.2;9.8;1.0;703.0;1.0;0.0
164.0;164.0;5.0;2.0;3.0000000000000004;3.0;160.0;577.0000000000001;2460.0;199.99999999999997;70.0;4.0;20.0;301.0;100.0;10.0;10.0;10.0;145.0;932.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;40.0;375.99999999999994;1156.0;199.99999999999997;20.0;1.0;5.0;5.0;93.0;9.0;10.0;8.0;1.0;1615.0;1.0;0.0
1.0;1.0;4.0;2.0;2.0;3.0;63.0;437.8;1400.0;199.99999999999997;35.0;2.0;15.0;281.0;100.0;10.0;10.0;10.0;1.0;1043.0;1.0;0.0
2.0;2.0;2.0;1.0;1.0;1.0;20.0;166.0;497.99999999999994;120.0;10.0;1.0;0.0;276.0;71.0;8.0;6.0;8.0;2.0;505.0;0.0;1.0
2.0;2.0;2.0;1.0;1.0;1.0;23.999999999999996;140.0;521.0;120.0;10.0;1.0;5.0;364.0;92.10447761194028;9.2;9.2;9.8;2.0;824.0;0.0;1.0
2.0;2.0;1.0;2.0;1.0;1.0;38.0;197.60000000000002;533.3999999999999;117.0;9.4;1.0;0.0;0.0;92.10447761194028;9.2;9.2;9.8;2.0;472.0;0.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;29.000000000000004;251.2;797.5999999999999;189.99999999999997;21.0;1.0;0.0;139.0;97.0;10.0;10.0;10.0;1.0;585.0;0.0;1.0
2.0;2.0;5.999999999999999;2.0;1.0;3.0;60.0;229.0;718.5999999999999;177.00000000000003;13.0;2.0;25.0;0.0;92.10447761194028;9.2;9.2;9.8;1.0;1491.0;0.0;1.0
1.0;1.0;4.0;1.0;1.0;1.0;55.0;470.0;1700.0;253.99999999999997;20.0;1.0;15.0;72.0;94.0;10.0;10.0;10.0;1.0;981.0;1.0;0.0
2.0;2.0;2.0;1.0;0.0;1.0;65.0;385.0;1200.0;99.99999999999999;15.599999999999998;1.0;0.0;283.0;96.00000000000001;10.0;9.0;10.0;2.0;678.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;87.0;398.0;1156.0;150.0;20.0;2.0;0.0;321.0;97.0;10.0;10.0;10.0;1.0;1101.0;1.0;0.0
12.0;12.0;5.999999999999999;1.0;2.0;3.0;80.0;494.99999999999994;2048.6;199.99999999999997;35.0;4.0;20.0;302.0;93.0;10.0;10.0;9.0;12.0;477.0;1.0;0.0
1.0;1.0;2.0;1.0;1.0;1.0;90.0;520.3999999999999;1960.1999999999998;150.0;50.0;1.0;0.0;66.0;100.0;10.0;10.0;10.0;1.0;1832.0;1.0;0.0
9.0;9.0;2.0;1.0;1.0;1.0;50.0;300.0;1000.0;277.6;30.0;1.0;0.0;150.0;100.0;9.0;9.0;10.0;9.0;1390.0;0.0;1.0
6.0;6.0;2.0;1.0;1.0;1.0;29.000000000000004;399.00000000000006;1156.0;150.0;30.0;1.0;0.0;106.00000000000001;84.0;9.0;9.0;9.0;5.000000000000001;1011.0000000000001;1.0;0.0
3.0;3.0;4.0;1.0;1.0;1.0;75.0;425.20000000000005;1362.0000000000002;204.2;30.0;2.0;20.0;338.0;85.99999999999999;9.0;9.0;10.0;2.0;1602.0;1.0;0.0
32.0;32.0;4.0;1.0;1.0;1.0;58.0;363.0;1190.6000000000001;150.0;34.2;1.0;0.0;116.00000000000001;93.0;9.0;9.0;9.0;29.0;409.99999999999994;1.0;0.0
1.0;1.0;1.0;1.0;1.0;1.0;18.0;232.4;678.4;105.99999999999999;10.200000000000001;1.0;0.0;219.0;98.0;10.0;10.0;10.0;1.0;672.0;0.0;1.0
2.0;2.0;5.999999999999999;1.0;2.0;2.0;80.0;480.0;1990.6;99.99999999999999;20.0;4.0;25.0;67.0;95.0;10.0;10.0;10.0;2.0;176.0;1.0;0.0
1.0;1.0;4.0;1.0;2.0;3.0;73.0;261.0;851.9999999999999;150.0;30.0;4.0;20.0;303.0;89.0;9.0;9.0;10.0;1.0;340.0;0.0;1.0
2.0;2.0;1.0;1.0;1.0;1.0;31.000000000000004;197.60000000000002;533.3999999999999;121.0;9.000000000000002;1.0;0.0;136.0;100.0;10.0;10.0;10.0;2.0;87.0;0.0;1.0
1.0;1.0;2.0;1.0;1.0;1.0;42.0;295.00000000000006;1009.8000000000002;105.2;14.8;1.0;0.0;18.0;97.0;10.0;10.0;9.0;1.0;432.99999999999994;1.0;0.0
